[00m[37mmake results.xml
[00m[37m[36mmake[1]: Entering directory '/vagrant/Verification/FPMUL'
[00m[37mPYTHONPATH=/home/vagrant/cocotb/build/libs/x86_64:/home/vagrant/cocotb:/home/vagrant/Verification/FPMUL: LD_LIBRARY_PATH=/home/vagrant/cocotb/build/libs/x86_64::/usr/lib:/usr/lib:/usr/lib:/usr/lib MODULE=FPMUL_TB \
        TESTCASE= TOPLEVEL=FPMUL TOPLEVEL_LANG=verilog \
        /usr/bin/vvp -M /home/vagrant/cocotb/build/libs/x86_64 -m gpivpi sim_build/sim.vvp   
     -.--ns INFO     cocotb.gpi                                  gpi_embed.c:111  in embed_init_python               Did not detect virtual environment. Using system-wide Python interpreter.
  150.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 6
  150.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 6
  150.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  150.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 1, Done 0, cnt 3
  150.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  155.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 7
  155.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 7
  155.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  155.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 2, Done 0, cnt 4
  155.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  160.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 8
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 8
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:27   in _monitor_recv                   OutputMonitor: dut.Done asserted, forming product 
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:37   in _monitor_recv                   OutputMonitor: result is 10000000000000000000000000000000
  160.00ns ERROR    cocotb.scoreboard.FPMUL.output            scoreboard.py:116  in compare                         Received transaction differed from expected output
  160.00ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:120  in compare                         Expected:
                                                                                                                    00000000000000000000000000000000
  160.00ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:130  in compare                         Received:
                                                                                                                    10000000000000000000000000000000
  160.00ns WARNING  cocotb.scoreboard.FPMUL.output            scoreboard.py:137  in compare                         Difference:
                                                                                                                    0000      3030303030303030 3030303030303030 0000000000000000
                                                                                                                         0000 3130303030303030 3030303030303030 1000000000000000
                                                                                                                    0010 0010 3030303030303030 3030303030303030 0000000000000000
                                                                                                                    
  160.00ns WARNING  ..tine._monitor_recv.0x7f4afff9fcd0       decorators.py:124  in send                            Received transaction differed from expectedtransaction
  160.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 3, Done 1, cnt 4
  160.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  160.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:173  in run_test                        After clock cycles: A is 10111101100000001111100110010001, B is 10000000001111111010111000111010, P is 10000000000000000000000000000000
  160.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:176  in run_test                        Done flag raised
  160.00ns ERROR    cocotb.regression                         regression.py:297  in handle_result                   Test Failed: run_test_004 (result was TestFailure)
  160.00ns INFO     cocotb.regression                         regression.py:318  in execute                         Running test 5/36: run_test_005
  160.00ns INFO     ..coroutine._my_test.0x7f4b0006f190       decorators.py:211  in send                            Starting test: "run_test_005"
                                                                                                                    Description: Automatically generated test
                                                                                                                    
                                                                                                                    	A: randomFloat (Random Float)
                                                                                                                    	B: randomZeroFloat (Random Zero Float)
                                                                                                                    
  160.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:24   in _monitor_recv                   InputMonitor _monitor_recv started
  160.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 0
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:17   in _monitor_recv                   OutputMonitor _monitor_recv started
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 0
  160.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  160.00ns INFO     cocotb.scoreboard.FPMUL                   scoreboard.py:177  in add_interface                   Created with reorder_depth 0
  160.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:81   in reset                           Resetting DUT
  165.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 1
  165.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 1
  165.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  170.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 2
  170.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 2
  170.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  170.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:87   in reset                           Out of reset
  170.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:147  in run_test                        Before _driver_send: A is 10111101100000001111100110010001, B is 10000000001111111010111000111010, P is 10000000000000000000000000000000
  170.00ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:48   in _driver_send                    _driver_send will send: 00010110001111110111010000011011
  175.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 3
  175.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 3
  175.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  175.00ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:51   in _driver_send                    _driver_send will send: 10000000000000000000000000000000
  180.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 4
  180.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 4
  180.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  180.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:155  in run_test                        After _driver_send: A is 00010110001111110111010000011011, B is 10000000000000000000000000000000, P is 10000000000000000000000000000000
  185.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 5
  185.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:33   in _monitor_recv                   InputMonitor: dut.Start asserted, forming lhs and rhs
  185.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:57   in model                           model is called
  185.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:67   in model                           model is appending product: 10000000000000000000000000000000
  185.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 5
  185.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  185.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 0, Done 0, cnt 2
  185.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  190.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 6
  190.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 6
  190.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  190.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 1, Done 0, cnt 3
  190.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  195.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 7
  195.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 7
  195.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  195.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 2, Done 0, cnt 4
  195.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  200.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 8
  200.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 8
  200.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  200.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:27   in _monitor_recv                   OutputMonitor: dut.Done asserted, forming product 
  200.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:37   in _monitor_recv                   OutputMonitor: result is 10000000000000000000000000000000
  200.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 3, Done 1, cnt 4
  200.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  200.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:173  in run_test                        After clock cycles: A is 00010110001111110111010000011011, B is 10000000000000000000000000000000, P is 10000000000000000000000000000000
  200.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:176  in run_test                        Done flag raised
  205.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 9
  205.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 9
  205.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  205.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:187  in run_test                        about to raise scoreboard.result
  205.00ns INFO     cocotb.regression                         regression.py:263  in handle_result                   Test Passed: run_test_005
  205.00ns INFO     cocotb.regression                         regression.py:318  in execute                         Running test 6/36: run_test_006
  205.00ns INFO     ..coroutine._my_test.0x7f4b00068550       decorators.py:211  in send                            Starting test: "run_test_006"
                                                                                                                    Description: Automatically generated test
                                                                                                                    
                                                                                                                    	A: randomFloat (Random Float)
                                                                                                                    	B: randomInfinityFloat (Random Infinity Float)
                                                                                                                    
  205.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:24   in _monitor_recv                   InputMonitor _monitor_recv started
  205.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 0
  205.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:17   in _monitor_recv                   OutputMonitor _monitor_recv started
  205.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 0
  205.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  205.00ns INFO     cocotb.scoreboard.FPMUL                   scoreboard.py:177  in add_interface                   Created with reorder_depth 0
  205.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:81   in reset                           Resetting DUT
  210.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 1
  210.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 1
  210.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  215.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 2
  215.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 2
  215.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  215.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:87   in reset                           Out of reset
  215.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:147  in run_test                        Before _driver_send: A is 00010110001111110111010000011011, B is 10000000000000000000000000000000, P is 10000000000000000000000000000000
  215.00ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:48   in _driver_send                    _driver_send will send: 00001110010011010110111000111011
  220.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 3
  220.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 3
  220.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  220.00ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:51   in _driver_send                    _driver_send will send: 01111111100000000000000000000000
  225.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 4
  225.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 4
  225.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  225.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:155  in run_test                        After _driver_send: A is 00001110010011010110111000111011, B is 01111111100000000000000000000000, P is 10000000000000000000000000000000
  230.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 5
  230.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:33   in _monitor_recv                   InputMonitor: dut.Start asserted, forming lhs and rhs
  230.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:57   in model                           model is called
  230.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:67   in model                           model is appending product: 01111111100000000000000000000000
  230.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 5
  230.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  230.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 0, Done 0, cnt 2
  230.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  235.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 6
  235.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 6
  235.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  235.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 1, Done 0, cnt 3
  235.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  240.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 7
  240.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 7
  240.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  240.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 2, Done 0, cnt 4
  240.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  245.00ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 8
  245.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 8
  245.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  245.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:27   in _monitor_recv                   OutputMonitor: dut.Done asserted, forming product 
  245.00ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:37   in _monitor_recv                   OutputMonitor: result is 10000000000000000000000000000000
  245.00ns ERROR    cocotb.scoreboard.FPMUL.output            scoreboard.py:116  in compare                         Received transaction differed from expected output
  245.00ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:120  in compare                         Expected:
                                                                                                                    01111111100000000000000000000000
  245.00ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:130  in compare                         Received:
                                                                                                                    10000000000000000000000000000000
  245.00ns WARNING  cocotb.scoreboard.FPMUL.output            scoreboard.py:137  in compare                         Difference:
                                                                                                                    0000      3031313131313131 3130303030303030 0111111110000000
                                                                                                                         0000 3130303030303030 3030303030303030 1000000000000000
                                                                                                                    0010 0010 3030303030303030 3030303030303030 0000000000000000
                                                                                                                    
  245.00ns WARNING  ..tine._monitor_recv.0x7f4afffbe890       decorators.py:124  in send                            Received transaction differed from expectedtransaction
  245.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 3, Done 1, cnt 4
  245.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  245.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:173  in run_test                        After clock cycles: A is 00001110010011010110111000111011, B is 01111111100000000000000000000000, P is 10000000000000000000000000000000
  245.00ns INFO     cocotb.FPMUL                                FPMUL_TB.py:176  in run_test                        Done flag raised
  245.01ns ERROR    cocotb.regression                         regression.py:297  in handle_result                   Test Failed: run_test_006 (result was TestFailure)
  245.01ns INFO     cocotb.regression                         regression.py:318  in execute                         Running test 7/36: run_test_007
  245.01ns INFO     ..coroutine._my_test.0x7f4b00068350       decorators.py:211  in send                            Starting test: "run_test_007"
                                                                                                                    Description: Automatically generated test
                                                                                                                    
                                                                                                                    	A: randomNormalFloat (Random Normal Float)
                                                                                                                    	B: randomFloat (Random Float)
                                                                                                                    
  245.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:24   in _monitor_recv                   InputMonitor _monitor_recv started
  245.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 0
  245.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:17   in _monitor_recv                   OutputMonitor _monitor_recv started
  245.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 0
  245.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  245.01ns INFO     cocotb.scoreboard.FPMUL                   scoreboard.py:177  in add_interface                   Created with reorder_depth 0
  245.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:81   in reset                           Resetting DUT
  250.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 1
  250.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 1
  250.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  255.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 2
  255.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 2
  255.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 0
  255.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:87   in reset                           Out of reset
  255.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:147  in run_test                        Before _driver_send: A is 00001110010011010110111000111011, B is 01111111100000000000000000000000, P is 10000000000000000000000000000000
  255.01ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:48   in _driver_send                    _driver_send will send: 11000011110010011001110101111100
  260.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 3
  260.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 3
  260.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  260.01ns INFO     cocotb.FPMUL.                           FPMUL_Driver.py:51   in _driver_send                    _driver_send will send: 00111110110010101010000000000101
  265.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 4
  265.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 4
  265.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  265.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:155  in run_test                        After _driver_send: A is 11000011110010011001110101111100, B is 00111110110010101010000000000101, P is 10000000000000000000000000000000
  270.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 5
  270.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:33   in _monitor_recv                   InputMonitor: dut.Start asserted, forming lhs and rhs
  270.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:57   in model                           model is called
  270.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:67   in model                           model is appending product: 11000011000111111001010001001010
  270.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 5
  270.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  270.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 0, Done 0, cnt 2
  270.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  275.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 6
  275.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 6
  275.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  275.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 1, Done 0, cnt 3
  275.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  280.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 7
  280.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 7
  280.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  280.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 2, Done 0, cnt 4
  280.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  285.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 8
  285.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:22   in _monitor_recv                   OutputMonitor _monitor_recv iter 8
  285.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:23   in _monitor_recv                   OutputMonitor initSig 1
  285.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:27   in _monitor_recv                   OutputMonitor: dut.Done asserted, forming product 
  285.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:37   in _monitor_recv                   OutputMonitor: result is 10000000000000000000000000000000
  285.01ns ERROR    cocotb.scoreboard.FPMUL.output            scoreboard.py:116  in compare                         Received transaction differed from expected output
  285.01ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:120  in compare                         Expected:
                                                                                                                    11000011000111111001010001001010
  285.01ns INFO     cocotb.scoreboard.FPMUL.output            scoreboard.py:130  in compare                         Received:
                                                                                                                    10000000000000000000000000000000
  285.01ns WARNING  cocotb.scoreboard.FPMUL.output            scoreboard.py:137  in compare                         Difference:
                                                                                                                    0000      3131303030303131 3030303131313131 1100001100011111
                                                                                                                         0000 3130303030303030 3030303030303030 1000000000000000
                                                                                                                    0010      3130303130313030 3031303031303130 1001010001001010
                                                                                                                         0010 3030303030303030 3030303030303030 0000000000000000
                                                                                                                    
  285.01ns WARNING  ..tine._monitor_recv.0x7f4afffa7610       decorators.py:124  in send                            Received transaction differed from expectedtransaction
  285.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:165  in run_test                        Iter 3, Done 1, cnt 4
  285.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:166  in run_test                        run_test initSig 1
  285.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:173  in run_test                        After clock cycles: A is 11000011110010011001110101111100, B is 00111110110010101010000000000101, P is 10000000000000000000000000000000
  285.01ns INFO     cocotb.FPMUL                                FPMUL_TB.py:176  in run_test                        Done flag raised
  285.01ns ERROR    cocotb.regression                         regression.py:297  in handle_result                   Test Failed: run_test_007 (result was TestFailure)
  285.01ns INFO     cocotb.regression                         regression.py:318  in execute                         Running test 8/36: run_test_008
  285.01ns INFO     ..coroutine._my_test.0x7f4b0006ff90       decorators.py:211  in send                            Starting test: "run_test_008"
                                                                                                                    Description: Automatically generated test
                                                                                                                    
                                                                                                                    	A: randomNormalFloat (Random Normal Float)
                                                                                                                    	B: randomNormalFloat (Random Normal Float)
                                                                                                                    
  285.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:24   in _monitor_recv                   InputMonitor _monitor_recv started
  285.01ns INFO     cocotb.FPMUL                       ..UL_InputMonitor.py:29   in _monitor_recv                   InputMonitor _monitor_recv iter 0
  285.01ns INFO     cocotb.FPMUL                       ..L_OutputMonitor.py:17   in _monitor_recv                   OutputMonitor _monitor_recv started
